organization_id,source_system,source_record_id,contact_id,company_id,first_name,last_name,job_title,email,region,lifecycle_stage,created_date,source_updated_at,ingested_at,normalized_at
org_northstar_001,hubspot,hub_contact_1219,con_01219,cmp_0086,Casey,Lee,Finance Manager,casey.lee1219@example.com,Europe,lead,2025-03-23,2025-03-23T09:30:00Z,2025-03-23T09:35:00Z,2025-03-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1220,con_01220,cmp_0033,Alex,Kim,VP Sales,alex.kim1220@example.com,Europe,MQL,2025-12-17,2025-12-17T09:30:00Z,2025-12-17T09:35:00Z,2025-12-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_1221,con_01221,cmp_0052,Alex,Nguyen,CEO,alex.nguyen1221@example.com,Europe,SQL,2025-01-10,2025-01-10T09:30:00Z,2025-01-10T09:35:00Z,2025-01-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1222,con_01222,cmp_0022,Morgan,Clark,CEO,morgan.clark1222@example.com,Latin America,lead,2025-04-10,2025-04-10T09:30:00Z,2025-04-10T09:35:00Z,2025-04-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1223,con_01223,cmp_0267,Cameron,Martin,Director Operations,cameron.martin1223@example.com,Asia Pacific,MQL,2025-09-30,2025-09-30T09:30:00Z,2025-09-30T09:35:00Z,2025-09-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_1224,con_01224,cmp_0173,Sam,Brown,Director Operations,sam.brown1224@example.com,Europe,customer,2026-01-15,2026-01-15T09:30:00Z,2026-01-15T09:35:00Z,2026-01-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1225,con_01225,cmp_0185,Avery,Kim,CEO,avery.kim1225@example.com,North America,customer,2026-02-13,2026-02-13T09:30:00Z,2026-02-13T09:35:00Z,2026-02-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1226,con_01226,cmp_0170,Alex,Martin,Finance Manager,alex.martin1226@example.com,North America,SQL,2025-04-13,2025-04-13T09:30:00Z,2025-04-13T09:35:00Z,2025-04-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1227,con_01227,cmp_0072,Drew,Lee,Analyst,drew.lee1227@example.com,Asia Pacific,lead,2025-01-27,2025-01-27T09:30:00Z,2025-01-27T09:35:00Z,2025-01-27T09:40:00Z
org_northstar_001,hubspot,hub_contact_1228,con_01228,cmp_0128,Cameron,Kim,Sales Manager,cameron.kim1228@example.com,Asia Pacific,MQL,2026-01-13,2026-01-13T09:30:00Z,2026-01-13T09:35:00Z,2026-01-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1229,con_01229,cmp_0097,Sam,Brown,CEO,sam.brown1229@example.com,North America,SQL,2025-01-04,2025-01-04T09:30:00Z,2025-01-04T09:35:00Z,2025-01-04T09:40:00Z
org_northstar_001,hubspot,hub_contact_1230,con_01230,cmp_0024,Sam,Martin,VP Sales,sam.martin1230@example.com,North America,MQL,2025-11-30,2025-11-30T09:30:00Z,2025-11-30T09:35:00Z,2025-11-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_1231,con_01231,cmp_0205,Riley,Wilson,Sales Manager,riley.wilson1231@example.com,Europe,customer,2025-03-25,2025-03-25T09:30:00Z,2025-03-25T09:35:00Z,2025-03-25T09:40:00Z
org_northstar_001,hubspot,hub_contact_1232,con_01232,cmp_0052,Casey,Kim,VP Sales,casey.kim1232@example.com,Europe,SQL,2026-01-30,2026-01-30T09:30:00Z,2026-01-30T09:35:00Z,2026-01-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_1233,con_01233,cmp_0267,Robin,Clark,CEO,robin.clark1233@example.com,Asia Pacific,lead,2026-08-09,2026-08-09T09:30:00Z,2026-08-09T09:35:00Z,2026-08-09T09:40:00Z
org_northstar_001,hubspot,hub_contact_1234,con_01234,cmp_0045,Sam,Clark,Sales Manager,sam.clark1234@example.com,Europe,lead,2025-11-05,2025-11-05T09:30:00Z,2025-11-05T09:35:00Z,2025-11-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_1235,con_01235,cmp_0229,Cameron,Jones,Analyst,cameron.jones1235@example.com,North America,lead,2025-04-29,2025-04-29T09:30:00Z,2025-04-29T09:35:00Z,2025-04-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_1236,con_01236,cmp_0109,Sam,Davis,CFO,sam.davis1236@example.com,North America,subscriber,2025-06-24,2025-06-24T09:30:00Z,2025-06-24T09:35:00Z,2025-06-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_1237,con_01237,cmp_0015,Riley,Wilson,VP Marketing,riley.wilson1237@example.com,Latin America,lead,2025-06-14,2025-06-14T09:30:00Z,2025-06-14T09:35:00Z,2025-06-14T09:40:00Z
org_northstar_001,hubspot,hub_contact_1238,con_01238,cmp_0132,Sam,Lee,COO,sam.lee1238@example.com,North America,customer,2026-05-03,2026-05-03T09:30:00Z,2026-05-03T09:35:00Z,2026-05-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1239,con_01239,cmp_0252,Robin,Brown,VP Sales,robin.brown1239@example.com,North America,customer,2025-04-03,2025-04-03T09:30:00Z,2025-04-03T09:35:00Z,2025-04-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1240,con_01240,cmp_0034,Avery,Davis,Finance Manager,avery.davis1240@example.com,North America,SQL,2025-12-18,2025-12-18T09:30:00Z,2025-12-18T09:35:00Z,2025-12-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1241,con_01241,cmp_0288,Morgan,Garcia,VP Marketing,morgan.garcia1241@example.com,Asia Pacific,subscriber,2026-03-24,2026-03-24T09:30:00Z,2026-03-24T09:35:00Z,2026-03-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_1242,con_01242,cmp_0045,Jordan,Brown,IT Manager,jordan.brown1242@example.com,Europe,customer,2025-04-25,2025-04-25T09:30:00Z,2025-04-25T09:35:00Z,2025-04-25T09:40:00Z
org_northstar_001,hubspot,hub_contact_1243,con_01243,cmp_0060,Riley,Patel,Director Operations,riley.patel1243@example.com,North America,customer,2026-08-10,2026-08-10T09:30:00Z,2026-08-10T09:35:00Z,2026-08-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1244,con_01244,cmp_0296,Casey,Smith,IT Manager,casey.smith1244@example.com,Europe,MQL,2025-01-02,2025-01-02T09:30:00Z,2025-01-02T09:35:00Z,2025-01-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_1245,con_01245,cmp_0199,Riley,Brown,COO,riley.brown1245@example.com,North America,MQL,2026-03-10,2026-03-10T09:30:00Z,2026-03-10T09:35:00Z,2026-03-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1246,con_01246,cmp_0114,Avery,Smith,Analyst,avery.smith1246@example.com,North America,customer,2025-04-20,2025-04-20T09:30:00Z,2025-04-20T09:35:00Z,2025-04-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_1247,con_01247,cmp_0162,Casey,Garcia,Sales Manager,casey.garcia1247@example.com,North America,SQL,2025-05-29,2025-05-29T09:30:00Z,2025-05-29T09:35:00Z,2025-05-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_1248,con_01248,cmp_0076,Taylor,Davis,CEO,taylor.davis1248@example.com,North America,MQL,2025-10-18,2025-10-18T09:30:00Z,2025-10-18T09:35:00Z,2025-10-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1249,con_01249,cmp_0159,Robin,Lee,VP Marketing,robin.lee1249@example.com,Europe,customer,2026-05-30,2026-05-30T09:30:00Z,2026-05-30T09:35:00Z,2026-05-30T09:40:00Z
org_northstar_001,hubspot,hub_contact_1250,con_01250,cmp_0294,Sam,Garcia,Sales Manager,sam.garcia1250@example.com,Latin America,lead,2026-05-05,2026-05-05T09:30:00Z,2026-05-05T09:35:00Z,2026-05-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_1251,con_01251,cmp_0193,Riley,Patel,VP Sales,riley.patel1251@example.com,North America,customer,2025-03-02,2025-03-02T09:30:00Z,2025-03-02T09:35:00Z,2025-03-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_1252,con_01252,cmp_0116,Taylor,Martin,Finance Manager,taylor.martin1252@example.com,North America,lead,2025-02-23,2025-02-23T09:30:00Z,2025-02-23T09:35:00Z,2025-02-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1253,con_01253,cmp_0082,Jamie,Wilson,Director Operations,jamie.wilson1253@example.com,North America,MQL,2025-01-23,2025-01-23T09:30:00Z,2025-01-23T09:35:00Z,2025-01-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1254,con_01254,cmp_0243,Avery,Wilson,CFO,avery.wilson1254@example.com,Europe,MQL,2025-12-23,2025-12-23T09:30:00Z,2025-12-23T09:35:00Z,2025-12-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1255,con_01255,cmp_0145,Robin,Garcia,Analyst,robin.garcia1255@example.com,Asia Pacific,lead,2025-10-17,2025-10-17T09:30:00Z,2025-10-17T09:35:00Z,2025-10-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_1256,con_01256,cmp_0068,Drew,Smith,VP Marketing,drew.smith1256@example.com,North America,MQL,2025-11-28,2025-11-28T09:30:00Z,2025-11-28T09:35:00Z,2025-11-28T09:40:00Z
org_northstar_001,hubspot,hub_contact_1257,con_01257,cmp_0084,Taylor,Martin,Sales Manager,taylor.martin1257@example.com,North America,lead,2026-08-15,2026-08-15T09:30:00Z,2026-08-15T09:35:00Z,2026-08-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1258,con_01258,cmp_0075,Morgan,Davis,VP Sales,morgan.davis1258@example.com,North America,SQL,2025-08-03,2025-08-03T09:30:00Z,2025-08-03T09:35:00Z,2025-08-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1259,con_01259,cmp_0005,Robin,Kim,CFO,robin.kim1259@example.com,Asia Pacific,SQL,2026-01-06,2026-01-06T09:30:00Z,2026-01-06T09:35:00Z,2026-01-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1260,con_01260,cmp_0076,Avery,Jones,COO,avery.jones1260@example.com,North America,customer,2026-01-21,2026-01-21T09:30:00Z,2026-01-21T09:35:00Z,2026-01-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_1261,con_01261,cmp_0050,Cameron,Patel,CEO,cameron.patel1261@example.com,Latin America,subscriber,2025-12-31,2025-12-31T09:30:00Z,2025-12-31T09:35:00Z,2025-12-31T09:40:00Z
org_northstar_001,hubspot,hub_contact_1262,con_01262,cmp_0264,Drew,Wilson,COO,drew.wilson1262@example.com,North America,SQL,2025-12-13,2025-12-13T09:30:00Z,2025-12-13T09:35:00Z,2025-12-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1263,con_01263,cmp_0207,Alex,Lee,VP Sales,alex.lee1263@example.com,North America,lead,2025-09-08,2025-09-08T09:30:00Z,2025-09-08T09:35:00Z,2025-09-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_1264,con_01264,cmp_0155,Sam,Davis,Finance Manager,sam.davis1264@example.com,North America,SQL,2025-06-26,2025-06-26T09:30:00Z,2025-06-26T09:35:00Z,2025-06-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_1265,con_01265,cmp_0046,Sam,Wilson,VP Marketing,sam.wilson1265@example.com,Latin America,SQL,2026-04-20,2026-04-20T09:30:00Z,2026-04-20T09:35:00Z,2026-04-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_1266,con_01266,cmp_0228,Alex,Lee,CFO,alex.lee1266@example.com,North America,subscriber,2026-01-12,2026-01-12T09:30:00Z,2026-01-12T09:35:00Z,2026-01-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_1267,con_01267,cmp_0251,Morgan,Smith,IT Manager,morgan.smith1267@example.com,North America,MQL,2026-06-06,2026-06-06T09:30:00Z,2026-06-06T09:35:00Z,2026-06-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1268,con_01268,cmp_0294,Casey,Davis,CFO,casey.davis1268@example.com,Latin America,SQL,2026-05-07,2026-05-07T09:30:00Z,2026-05-07T09:35:00Z,2026-05-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_1269,con_01269,cmp_0093,Cameron,Jones,Finance Manager,cameron.jones1269@example.com,Europe,lead,2026-01-29,2026-01-29T09:30:00Z,2026-01-29T09:35:00Z,2026-01-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_1270,con_01270,cmp_0065,Riley,Lee,Analyst,riley.lee1270@example.com,North America,lead,2025-04-12,2025-04-12T09:30:00Z,2025-04-12T09:35:00Z,2025-04-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_1271,con_01271,cmp_0011,Jamie,Clark,Analyst,jamie.clark1271@example.com,Asia Pacific,MQL,2026-02-08,2026-02-08T09:30:00Z,2026-02-08T09:35:00Z,2026-02-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_1272,con_01272,cmp_0266,Jamie,Davis,CFO,jamie.davis1272@example.com,Asia Pacific,SQL,2026-08-22,2026-08-22T09:30:00Z,2026-08-22T09:35:00Z,2026-08-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_1273,con_01273,cmp_0107,Taylor,Kim,COO,taylor.kim1273@example.com,North America,subscriber,2025-05-01,2025-05-01T09:30:00Z,2025-05-01T09:35:00Z,2025-05-01T09:40:00Z
org_northstar_001,hubspot,hub_contact_1274,con_01274,cmp_0229,Jordan,Smith,COO,jordan.smith1274@example.com,North America,MQL,2025-11-18,2025-11-18T09:30:00Z,2025-11-18T09:35:00Z,2025-11-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1275,con_01275,cmp_0083,Jamie,Nguyen,CEO,jamie.nguyen1275@example.com,North America,subscriber,2025-03-31,2025-03-31T09:30:00Z,2025-03-31T09:35:00Z,2025-03-31T09:40:00Z
org_northstar_001,hubspot,hub_contact_1276,con_01276,cmp_0064,Casey,Brown,Analyst,casey.brown1276@example.com,Europe,lead,2026-06-03,2026-06-03T09:30:00Z,2026-06-03T09:35:00Z,2026-06-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1277,con_01277,cmp_0001,Casey,Smith,Analyst,casey.smith1277@example.com,North America,customer,2025-09-12,2025-09-12T09:30:00Z,2025-09-12T09:35:00Z,2025-09-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_1278,con_01278,cmp_0151,Cameron,Patel,IT Manager,cameron.patel1278@example.com,Europe,MQL,2026-07-01,2026-07-01T09:30:00Z,2026-07-01T09:35:00Z,2026-07-01T09:40:00Z
org_northstar_001,hubspot,hub_contact_1279,con_01279,cmp_0161,Riley,Kim,Analyst,riley.kim1279@example.com,Europe,MQL,2026-06-20,2026-06-20T09:30:00Z,2026-06-20T09:35:00Z,2026-06-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_1280,con_01280,cmp_0051,Morgan,Smith,VP Sales,morgan.smith1280@example.com,Latin America,lead,2025-02-15,2025-02-15T09:30:00Z,2025-02-15T09:35:00Z,2025-02-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1281,con_01281,cmp_0111,Drew,Clark,VP Sales,drew.clark1281@example.com,Europe,MQL,2025-05-18,2025-05-18T09:30:00Z,2025-05-18T09:35:00Z,2025-05-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1282,con_01282,cmp_0143,Robin,Kim,Finance Manager,robin.kim1282@example.com,North America,subscriber,2025-05-12,2025-05-12T09:30:00Z,2025-05-12T09:35:00Z,2025-05-12T09:40:00Z
org_northstar_001,hubspot,hub_contact_1283,con_01283,cmp_0131,Avery,Jones,COO,avery.jones1283@example.com,North America,MQL,2025-09-24,2025-09-24T09:30:00Z,2025-09-24T09:35:00Z,2025-09-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_1284,con_01284,cmp_0043,Sam,Wilson,COO,sam.wilson1284@example.com,North America,MQL,2025-09-18,2025-09-18T09:30:00Z,2025-09-18T09:35:00Z,2025-09-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1285,con_01285,cmp_0037,Sam,Davis,VP Sales,sam.davis1285@example.com,North America,SQL,2025-10-03,2025-10-03T09:30:00Z,2025-10-03T09:35:00Z,2025-10-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1286,con_01286,cmp_0289,Drew,Patel,Finance Manager,drew.patel1286@example.com,North America,customer,2026-06-08,2026-06-08T09:30:00Z,2026-06-08T09:35:00Z,2026-06-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_1287,con_01287,cmp_0162,Avery,Smith,IT Manager,avery.smith1287@example.com,North America,lead,2026-03-21,2026-03-21T09:30:00Z,2026-03-21T09:35:00Z,2026-03-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_1288,con_01288,cmp_0139,Jamie,Lee,Analyst,jamie.lee1288@example.com,Latin America,MQL,2025-05-08,2025-05-08T09:30:00Z,2025-05-08T09:35:00Z,2025-05-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_1289,con_01289,cmp_0169,Riley,Brown,VP Marketing,riley.brown1289@example.com,North America,lead,2025-04-02,2025-04-02T09:30:00Z,2025-04-02T09:35:00Z,2025-04-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_1290,con_01290,cmp_0116,Alex,Lee,Finance Manager,alex.lee1290@example.com,North America,customer,2025-10-08,2025-10-08T09:30:00Z,2025-10-08T09:35:00Z,2025-10-08T09:40:00Z
org_northstar_001,hubspot,hub_contact_1291,con_01291,cmp_0114,Jordan,Lee,COO,jordan.lee1291@example.com,North America,MQL,2026-01-23,2026-01-23T09:30:00Z,2026-01-23T09:35:00Z,2026-01-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1292,con_01292,cmp_0157,Cameron,Lee,Analyst,cameron.lee1292@example.com,North America,lead,2026-08-26,2026-08-26T09:30:00Z,2026-08-26T09:35:00Z,2026-08-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_1293,con_01293,cmp_0293,Jamie,Nguyen,IT Manager,jamie.nguyen1293@example.com,North America,subscriber,2025-10-16,2025-10-16T09:30:00Z,2025-10-16T09:35:00Z,2025-10-16T09:40:00Z
org_northstar_001,hubspot,hub_contact_1294,con_01294,cmp_0025,Riley,Wilson,COO,riley.wilson1294@example.com,Asia Pacific,lead,2025-06-24,2025-06-24T09:30:00Z,2025-06-24T09:35:00Z,2025-06-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_1295,con_01295,cmp_0273,Drew,Wilson,Sales Manager,drew.wilson1295@example.com,Asia Pacific,MQL,2026-07-19,2026-07-19T09:30:00Z,2026-07-19T09:35:00Z,2026-07-19T09:40:00Z
org_northstar_001,hubspot,hub_contact_1296,con_01296,cmp_0133,Sam,Clark,COO,sam.clark1296@example.com,Asia Pacific,SQL,2025-01-10,2025-01-10T09:30:00Z,2025-01-10T09:35:00Z,2025-01-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1297,con_01297,cmp_0074,Drew,Davis,VP Marketing,drew.davis1297@example.com,North America,subscriber,2026-01-23,2026-01-23T09:30:00Z,2026-01-23T09:35:00Z,2026-01-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1298,con_01298,cmp_0190,Sam,Kim,Finance Manager,sam.kim1298@example.com,Latin America,SQL,2025-09-13,2025-09-13T09:30:00Z,2025-09-13T09:35:00Z,2025-09-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1299,con_01299,cmp_0094,Riley,Martin,Analyst,riley.martin1299@example.com,North America,lead,2026-03-26,2026-03-26T09:30:00Z,2026-03-26T09:35:00Z,2026-03-26T09:40:00Z
org_northstar_001,hubspot,hub_contact_1300,con_01300,cmp_0220,Robin,Garcia,VP Marketing,robin.garcia1300@example.com,North America,SQL,2026-06-18,2026-06-18T09:30:00Z,2026-06-18T09:35:00Z,2026-06-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1301,con_01301,cmp_0045,Avery,Brown,CFO,avery.brown1301@example.com,Europe,SQL,2025-11-09,2025-11-09T09:30:00Z,2025-11-09T09:35:00Z,2025-11-09T09:40:00Z
org_northstar_001,hubspot,hub_contact_1302,con_01302,cmp_0040,Jordan,Patel,IT Manager,jordan.patel1302@example.com,North America,subscriber,2025-09-03,2025-09-03T09:30:00Z,2025-09-03T09:35:00Z,2025-09-03T09:40:00Z
org_northstar_001,hubspot,hub_contact_1303,con_01303,cmp_0147,Cameron,Smith,Finance Manager,cameron.smith1303@example.com,North America,SQL,2026-07-22,2026-07-22T09:30:00Z,2026-07-22T09:35:00Z,2026-07-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_1304,con_01304,cmp_0070,Cameron,Clark,Analyst,cameron.clark1304@example.com,North America,SQL,2026-05-07,2026-05-07T09:30:00Z,2026-05-07T09:35:00Z,2026-05-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_1305,con_01305,cmp_0208,Drew,Garcia,CEO,drew.garcia1305@example.com,Europe,SQL,2025-01-15,2025-01-15T09:30:00Z,2025-01-15T09:35:00Z,2025-01-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1306,con_01306,cmp_0274,Morgan,Davis,Analyst,morgan.davis1306@example.com,Asia Pacific,SQL,2025-12-20,2025-12-20T09:30:00Z,2025-12-20T09:35:00Z,2025-12-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_1307,con_01307,cmp_0022,Taylor,Jones,Analyst,taylor.jones1307@example.com,Latin America,customer,2026-04-05,2026-04-05T09:30:00Z,2026-04-05T09:35:00Z,2026-04-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_1308,con_01308,cmp_0090,Riley,Patel,Analyst,riley.patel1308@example.com,North America,lead,2025-03-18,2025-03-18T09:30:00Z,2025-03-18T09:35:00Z,2025-03-18T09:40:00Z
org_northstar_001,hubspot,hub_contact_1309,con_01309,cmp_0027,Cameron,Wilson,COO,cameron.wilson1309@example.com,North America,lead,2026-03-09,2026-03-09T09:30:00Z,2026-03-09T09:35:00Z,2026-03-09T09:40:00Z
org_northstar_001,hubspot,hub_contact_1310,con_01310,cmp_0058,Sam,Garcia,Analyst,sam.garcia1310@example.com,North America,customer,2025-12-13,2025-12-13T09:30:00Z,2025-12-13T09:35:00Z,2025-12-13T09:40:00Z
org_northstar_001,hubspot,hub_contact_1311,con_01311,cmp_0061,Casey,Martin,VP Marketing,casey.martin1311@example.com,North America,lead,2025-10-25,2025-10-25T09:30:00Z,2025-10-25T09:35:00Z,2025-10-25T09:40:00Z
org_northstar_001,hubspot,hub_contact_1312,con_01312,cmp_0002,Avery,Garcia,VP Marketing,avery.garcia1312@example.com,North America,customer,2026-08-06,2026-08-06T09:30:00Z,2026-08-06T09:35:00Z,2026-08-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1313,con_01313,cmp_0264,Cameron,Kim,Sales Manager,cameron.kim1313@example.com,North America,subscriber,2025-02-06,2025-02-06T09:30:00Z,2025-02-06T09:35:00Z,2025-02-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1314,con_01314,cmp_0004,Riley,Nguyen,Director Operations,riley.nguyen1314@example.com,North America,subscriber,2026-04-17,2026-04-17T09:30:00Z,2026-04-17T09:35:00Z,2026-04-17T09:40:00Z
org_northstar_001,hubspot,hub_contact_1315,con_01315,cmp_0180,Avery,Brown,CEO,avery.brown1315@example.com,North America,subscriber,2025-07-10,2025-07-10T09:30:00Z,2025-07-10T09:35:00Z,2025-07-10T09:40:00Z
org_northstar_001,hubspot,hub_contact_1316,con_01316,cmp_0252,Jordan,Clark,Analyst,jordan.clark1316@example.com,North America,customer,2025-07-22,2025-07-22T09:30:00Z,2025-07-22T09:35:00Z,2025-07-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_1317,con_01317,cmp_0211,Cameron,Smith,COO,cameron.smith1317@example.com,Latin America,SQL,2025-05-07,2025-05-07T09:30:00Z,2025-05-07T09:35:00Z,2025-05-07T09:40:00Z
org_northstar_001,hubspot,hub_contact_1318,con_01318,cmp_0129,Cameron,Wilson,Director Operations,cameron.wilson1318@example.com,Asia Pacific,lead,2025-08-20,2025-08-20T09:30:00Z,2025-08-20T09:35:00Z,2025-08-20T09:40:00Z
org_northstar_001,hubspot,hub_contact_1319,con_01319,cmp_0220,Jamie,Nguyen,CFO,jamie.nguyen1319@example.com,North America,customer,2025-07-06,2025-07-06T09:30:00Z,2025-07-06T09:35:00Z,2025-07-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1320,con_01320,cmp_0225,Taylor,Brown,Finance Manager,taylor.brown1320@example.com,Asia Pacific,subscriber,2025-06-15,2025-06-15T09:30:00Z,2025-06-15T09:35:00Z,2025-06-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1321,con_01321,cmp_0102,Morgan,Nguyen,CEO,morgan.nguyen1321@example.com,Asia Pacific,lead,2025-04-24,2025-04-24T09:30:00Z,2025-04-24T09:35:00Z,2025-04-24T09:40:00Z
org_northstar_001,hubspot,hub_contact_1322,con_01322,cmp_0216,Alex,Patel,VP Sales,alex.patel1322@example.com,Asia Pacific,customer,2025-12-06,2025-12-06T09:30:00Z,2025-12-06T09:35:00Z,2025-12-06T09:40:00Z
org_northstar_001,hubspot,hub_contact_1323,con_01323,cmp_0137,Avery,Martin,Analyst,avery.martin1323@example.com,North America,MQL,2025-05-02,2025-05-02T09:30:00Z,2025-05-02T09:35:00Z,2025-05-02T09:40:00Z
org_northstar_001,hubspot,hub_contact_1324,con_01324,cmp_0066,Avery,Clark,Finance Manager,avery.clark1324@example.com,North America,lead,2025-11-29,2025-11-29T09:30:00Z,2025-11-29T09:35:00Z,2025-11-29T09:40:00Z
org_northstar_001,hubspot,hub_contact_1325,con_01325,cmp_0056,Taylor,Patel,Director Operations,taylor.patel1325@example.com,Europe,MQL,2025-01-22,2025-01-22T09:30:00Z,2025-01-22T09:35:00Z,2025-01-22T09:40:00Z
org_northstar_001,hubspot,hub_contact_1326,con_01326,cmp_0122,Sam,Brown,Finance Manager,sam.brown1326@example.com,Latin America,customer,2025-02-23,2025-02-23T09:30:00Z,2025-02-23T09:35:00Z,2025-02-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1327,con_01327,cmp_0005,Cameron,Nguyen,VP Marketing,cameron.nguyen1327@example.com,Asia Pacific,MQL,2026-03-21,2026-03-21T09:30:00Z,2026-03-21T09:35:00Z,2026-03-21T09:40:00Z
org_northstar_001,hubspot,hub_contact_1328,con_01328,cmp_0220,Drew,Patel,Analyst,drew.patel1328@example.com,North America,lead,2025-09-11,2025-09-11T09:30:00Z,2025-09-11T09:35:00Z,2025-09-11T09:40:00Z
org_northstar_001,hubspot,hub_contact_1329,con_01329,cmp_0144,Casey,Davis,VP Sales,casey.davis1329@example.com,Europe,SQL,2025-04-28,2025-04-28T09:30:00Z,2025-04-28T09:35:00Z,2025-04-28T09:40:00Z
org_northstar_001,hubspot,hub_contact_1330,con_01330,cmp_0220,Cameron,Davis,CFO,cameron.davis1330@example.com,North America,SQL,2025-07-23,2025-07-23T09:30:00Z,2025-07-23T09:35:00Z,2025-07-23T09:40:00Z
org_northstar_001,hubspot,hub_contact_1331,con_01331,cmp_0258,Morgan,Kim,COO,morgan.kim1331@example.com,North America,lead,2025-07-05,2025-07-05T09:30:00Z,2025-07-05T09:35:00Z,2025-07-05T09:40:00Z
org_northstar_001,hubspot,hub_contact_1332,con_01332,cmp_0068,Alex,Nguyen,VP Sales,alex.nguyen1332@example.com,North America,customer,2026-02-15,2026-02-15T09:30:00Z,2026-02-15T09:35:00Z,2026-02-15T09:40:00Z
org_northstar_001,hubspot,hub_contact_1333,con_01333,cmp_0219,Drew,Garcia,CFO,drew.garcia1333@example.com,Europe,customer,2025-01-19,2025-01-19T09:30:00Z,2025-01-19T09:35:00Z,2025-01-19T09:40:00Z
